#{"t_start": 1544997843.343022, "env_id": "FrozenLake8x8-v0"}
r,l,t
1.0,42,0.134709
0.0,48,0.135164
0.0,30,0.135447
0.0,9,0.135568
0.0,24,0.135887
0.0,17,0.136068
0.0,19,0.136259
0.0,24,0.136489
1.0,16,0.136664
0.0,42,0.137043
0.0,82,0.137849
0.0,70,0.138486
0.0,17,0.138667
0.0,60,0.139206
0.0,26,0.139456
0.0,41,0.139831
1.0,25,0.140077
0.0,27,0.140336
1.0,43,0.140723
0.0,86,0.141959
0.0,9,0.142186
0.0,52,0.142846
0.0,9,0.143058
0.0,41,0.14349
0.0,6,0.143579
1.0,62,0.144135
0.0,24,0.144369
0.0,24,0.144598
0.0,56,0.145096
0.0,74,0.145738
1.0,31,0.146066
0.0,32,0.146372
0.0,32,0.146677
0.0,45,0.147081
0.0,37,0.147419
0.0,30,0.147698
0.0,38,0.148045
0.0,56,0.148543
0.0,12,0.148674
0.0,52,0.149142
0.0,33,0.149472
1.0,36,0.149827
0.0,25,0.150108
0.0,21,0.150356
0.0,34,0.150703
0.0,57,0.151213
0.0,21,0.151421
0.0,40,0.151782
0.0,88,0.152544
0.0,29,0.152847
1.0,33,0.153154
0.0,14,0.153302
1.0,35,0.153623
0.0,38,0.153965
1.0,66,0.154639
0.0,11,0.154773
0.0,27,0.155031
0.0,30,0.155312
1.0,30,0.155589
0.0,20,0.155786
0.0,51,0.156242
0.0,38,0.15661
0.0,33,0.156935
0.0,68,0.157958
0.0,14,0.15826
0.0,97,0.159878
0.0,22,0.160239
0.0,7,0.160417
0.0,10,0.160608
0.0,23,0.160848
0.0,70,0.161477
0.0,41,0.161853
0.0,30,0.162159
0.0,26,0.162438
0.0,12,0.162599
1.0,51,0.163081
0.0,12,0.163261
0.0,11,0.16339
0.0,60,0.163928
0.0,26,0.164179
0.0,15,0.16434
0.0,8,0.164438
0.0,60,0.164974
0.0,36,0.165309
0.0,54,0.165796
0.0,7,0.165886
0.0,15,0.166043
0.0,13,0.166193
0.0,12,0.166324
0.0,37,0.166678
1.0,24,0.166915
0.0,7,0.167004
0.0,15,0.167163
0.0,59,0.167689
0.0,12,0.167821
0.0,57,0.168329
0.0,11,0.168452
0.0,23,0.168678
0.0,38,0.169027
1.0,35,0.169371
0.0,13,0.16952
0.0,67,0.170171
0.0,28,0.170507
0.0,20,0.170732
0.0,26,0.171191
0.0,55,0.17169
0.0,10,0.171806
0.0,7,0.171895
1.0,46,0.172306
0.0,9,0.172412
0.0,30,0.172692
0.0,20,0.172895
0.0,55,0.173385
1.0,50,0.173831
0.0,24,0.174061
0.0,21,0.174306
0.0,34,0.174864
0.0,5,0.174994
0.0,43,0.17569
0.0,60,0.176265
0.0,21,0.176477
0.0,49,0.176956
0.0,8,0.177061
0.0,28,0.177326
0.0,7,0.177418
0.0,22,0.17764
0.0,27,0.177902
0.0,38,0.178268
0.0,22,0.178515
0.0,9,0.178638
0.0,9,0.178745
0.0,22,0.17896
0.0,45,0.179368
0.0,22,0.179582
0.0,34,0.179897
0.0,29,0.180168
0.0,9,0.180273
0.0,10,0.180386
0.0,58,0.180902
0.0,8,0.181
0.0,27,0.181258
0.0,44,0.181653
0.0,13,0.181804
0.0,39,0.182202
0.0,20,0.182441
0.0,76,0.183129
0.0,26,0.183383
0.0,8,0.18348
0.0,15,0.183636
1.0,60,0.184166
0.0,54,0.18465
0.0,11,0.184771
0.0,48,0.185205
0.0,48,0.185642
0.0,30,0.185951
0.0,59,0.186479
1.0,23,0.186704
0.0,34,0.18702
0.0,7,0.187108
1.0,23,0.187329
0.0,5,0.1874
0.0,41,0.18783
0.0,51,0.188288
0.0,34,0.188601
1.0,101,0.189484
0.0,25,0.189729
0.0,34,0.190044
0.0,33,0.190351
0.0,47,0.1908
0.0,21,0.191034
0.0,16,0.191225
0.0,11,0.191367
0.0,34,0.191692
0.0,12,0.191823
0.0,69,0.192432
0.0,19,0.192622
0.0,72,0.19325
0.0,9,0.193356
0.0,33,0.193658
0.0,30,0.193935
0.0,7,0.194022
0.0,12,0.194151
0.0,7,0.194249
0.0,6,0.194331
1.0,42,0.194754
0.0,43,0.195139
0.0,13,0.195276
1.0,77,0.195939
0.0,30,0.196218
0.0,76,0.196879
0.0,32,0.197172
0.0,51,0.197617
0.0,17,0.197788
0.0,59,0.198298
0.0,10,0.198417
0.0,30,0.1987
0.0,9,0.198804
0.0,15,0.198956
0.0,7,0.199044
1.0,29,0.19931
0.0,50,0.199751
0.0,7,0.19984
0.0,10,0.199953
0.0,33,0.200254
0.0,9,0.200359
0.0,20,0.200553
0.0,14,0.200699
0.0,54,0.201172
0.0,38,0.201512
0.0,35,0.201828
1.0,42,0.202199
0.0,26,0.202449
0.0,29,0.202723
0.0,9,0.202826
0.0,14,0.20297
1.0,54,0.203439
1.0,51,0.203887
0.0,28,0.204149
0.0,9,0.204254
0.0,35,0.204579
0.0,30,0.204858
0.0,35,0.205174
0.0,5,0.205245
0.0,35,0.205561
0.0,21,0.205764
0.0,59,0.20628
0.0,5,0.206351
0.0,53,0.206826
0.0,10,0.20694
0.0,55,0.207422
0.0,67,0.208017
0.0,49,0.208454
0.0,59,0.208971
0.0,17,0.209143
0.0,98,0.209972
0.0,22,0.210187
0.0,20,0.210389
0.0,35,0.210742
1.0,67,0.211329
0.0,5,0.211401
0.0,50,0.211838
0.0,28,0.212101
0.0,22,0.212312
0.0,10,0.212425
0.0,5,0.212495
0.0,9,0.212598
0.0,9,0.212701
0.0,17,0.21287
0.0,74,0.213509
1.0,34,0.213818
0.0,5,0.213889
0.0,74,0.214533
0.0,119,0.215545
0.0,34,0.215852
0.0,7,0.21594
0.0,29,0.216209
0.0,5,0.21628
0.0,35,0.216596
0.0,45,0.216997
1.0,30,0.217273
0.0,56,0.217766
0.0,46,0.218174
0.0,63,0.218731
0.0,42,0.219107
0.0,14,0.219252
0.0,52,0.219711
0.0,42,0.220086
0.0,20,0.220282
1.0,49,0.220721
0.0,21,0.220922
0.0,8,0.221023
0.0,15,0.221176
0.0,27,0.221429
0.0,43,0.221809
0.0,5,0.221881
0.0,13,0.222018
0.0,20,0.222215
0.0,23,0.222438
1.0,58,0.222949
0.0,16,0.223112
0.0,10,0.223224
1.0,48,0.22365
0.0,7,0.22374
0.0,22,0.223952
0.0,28,0.224215
0.0,25,0.224451
0.0,18,0.224631
0.0,12,0.224758
0.0,7,0.224846
0.0,29,0.225118
0.0,53,0.22559
0.0,72,0.226213
0.0,31,0.226504
0.0,35,0.226857
0.0,44,0.227258
0.0,16,0.227422
0.0,9,0.227529
1.0,56,0.228024
0.0,12,0.228155
0.0,7,0.228243
1.0,40,0.228605
0.0,43,0.228992
0.0,19,0.229181
1.0,51,0.229635
0.0,23,0.22986
0.0,17,0.230036
0.0,50,0.230484
0.0,12,0.230614
0.0,15,0.23077
0.0,51,0.23125
0.0,33,0.231582
1.0,43,0.231972
0.0,62,0.232507
0.0,58,0.233014
0.0,9,0.233119
0.0,64,0.233681
0.0,17,0.233852
0.0,15,0.234006
0.0,16,0.234171
0.0,11,0.234291
0.0,22,0.23451
1.0,67,0.235095
0.0,44,0.235487
0.0,46,0.235901
0.0,44,0.236297
0.0,89,0.237074
0.0,55,0.237561
0.0,8,0.237656
0.0,45,0.238088
0.0,50,0.23856
0.0,43,0.238956
0.0,6,0.239036
0.0,29,0.239315
0.0,11,0.239439
0.0,11,0.239562
0.0,46,0.239973
1.0,37,0.240311
1.0,51,0.240762
1.0,37,0.241098
0.0,23,0.241319
0.0,49,0.241755
0.0,26,0.242001
0.0,8,0.242097
0.0,35,0.242419
0.0,11,0.242542
0.0,12,0.24267
