#{"t_start": 1544905185.159244, "env_id": "FrozenLake8x8-v0"}
r,l,t
0.0,56,20.793334
0.0,57,20.832524
0.0,22,20.862982
0.0,33,20.888269
0.0,24,20.91272
0.0,10,20.926945
0.0,26,20.948151
0.0,19,20.963462
0.0,25,20.98097
0.0,39,21.016351
0.0,34,21.051378
0.0,9,21.064901
0.0,44,21.103478
0.0,25,21.126523
0.0,84,21.191592
0.0,33,21.219871
0.0,27,21.238328
0.0,29,21.26514
0.0,21,21.281091
0.0,19,21.299721
0.0,27,21.319463
0.0,35,21.354218
0.0,22,21.374539
0.0,19,21.392775
0.0,24,21.414606
0.0,24,21.436859
0.0,71,21.5052
0.0,26,21.526972
0.0,15,21.544433
0.0,57,21.596572
0.0,16,21.602817
0.0,9,21.614808
0.0,13,21.630077
0.0,26,21.652401
0.0,49,21.696073
0.0,15,21.709779
0.0,60,21.764889
0.0,95,21.861755
0.0,60,21.921323
0.0,8,21.924528
0.0,68,21.986189
0.0,16,21.992512
0.0,44,22.032655
0.0,41,22.066834
0.0,26,22.08643
0.0,13,22.099231
0.0,17,22.105925
0.0,20,22.121387
0.0,9,22.132651
0.0,22,22.152528
0.0,8,22.156149
0.0,36,22.196596
0.0,60,22.254699
0.0,11,22.27011
0.0,14,22.276659
0.0,22,22.306641
0.0,93,22.389656
0.0,28,22.422334
0.0,10,22.426775
0.0,7,22.429666
0.0,22,22.46177
0.0,89,22.5311
0.0,7,22.533877
0.0,8,22.544733
0.0,24,22.565436
0.0,63,22.62478
0.0,57,22.682583
0.0,15,22.701194
0.0,25,22.723409
0.0,40,22.755636
0.0,18,22.770611
0.0,32,22.790715
0.0,35,22.83264
0.0,67,22.891751
0.0,18,22.899888
0.0,44,22.94993
0.0,63,23.001791
0.0,11,23.00613
0.0,53,23.065741
0.0,34,23.1058
0.0,30,23.128185
0.0,66,23.186466
0.0,15,23.204255
0.0,20,23.223698
0.0,23,23.24394
0.0,39,23.284469
0.0,52,23.342642
0.0,49,23.377564
0.0,35,23.409768
0.0,11,23.427434
0.0,6,23.430421
0.0,18,23.448167
0.0,14,23.473788
0.0,58,23.540555
0.0,31,23.57555
0.0,38,23.612717
0.0,15,23.628519
0.0,26,23.648669
0.0,18,23.667109
0.0,16,23.686037
0.0,38,23.719984
1.0,96,23.804832
0.0,12,23.822034
0.0,57,23.879953
0.0,16,23.896935
0.0,19,23.916678
0.0,38,23.939998
0.0,11,23.955176
0.0,17,23.970616
0.0,37,24.013669
0.0,14,24.019509
0.0,36,24.052568
0.0,32,24.095199
0.0,10,24.102267
0.0,35,24.135
0.0,66,24.188504
0.0,20,24.204118
0.0,36,24.233412
0.0,10,24.245136
0.0,13,24.250252
0.0,41,24.28655
0.0,18,24.306544
0.0,15,24.323295
0.0,62,24.387259
0.0,17,24.406186
0.0,23,24.427909
0.0,13,24.443454
0.0,19,24.45856
0.0,20,24.476678
0.0,27,24.496637
0.0,16,24.510428
0.0,28,24.528756
0.0,51,24.573251
0.0,30,24.593038
0.0,102,24.677228
0.0,81,24.759938
0.0,32,24.796637
0.0,19,24.812473
0.0,10,24.824059
0.0,22,24.84047
0.0,34,24.862317
0.0,38,24.901396
0.0,20,24.916998
0.0,13,24.929851
0.0,23,24.946855
0.0,26,24.964649
0.0,22,24.981544
0.0,63,25.053229
0.0,11,25.058303
0.0,18,25.077625
0.0,86,25.1576
0.0,29,25.188939
0.0,18,25.20865
0.0,39,25.249574
0.0,47,25.286708
0.0,13,25.299567
0.0,68,25.355936
0.0,16,25.369833
0.0,17,25.386201
0.0,36,25.41383
0.0,37,25.454487
0.0,75,25.534158
0.0,14,25.550919
0.0,21,25.572038
0.0,42,25.609436
0.0,94,25.713733
0.0,44,25.747208
0.0,6,25.749573
0.0,90,25.82372
0.0,51,25.867844
0.0,28,25.902895
0.0,38,25.930169
0.0,71,25.997775
0.0,16,26.011606
0.0,20,26.027021
0.0,56,26.085041
0.0,10,26.089302
0.0,25,26.108974
0.0,56,26.159058
0.0,24,26.178538
0.0,32,26.210929
0.0,9,26.2146
0.0,26,26.241635
0.0,58,26.294942
0.0,38,26.324783
0.0,40,26.356716
0.0,43,26.40284
0.0,15,26.409733
0.0,15,26.426232
0.0,16,26.444625
0.0,12,26.465093
0.0,23,26.486955
0.0,12,26.493309
0.0,18,26.510964
0.0,11,26.525268
0.0,33,26.547613
0.0,8,26.559744
0.0,21,26.58452
0.0,32,26.608802
0.0,10,26.621706
0.0,41,26.656898
0.0,13,26.676122
0.0,19,26.694259
0.0,40,26.735259
0.0,39,26.773578
0.0,22,26.793524
0.0,57,26.848613
0.0,20,26.864241
0.0,13,26.870124
0.0,12,26.887997
0.0,48,26.922896
0.0,27,26.950772
0.0,19,26.958371
0.0,7,26.968919
0.0,21,26.988876
0.0,14,27.00938
0.0,26,27.032933
0.0,18,27.053185
0.0,31,27.076153
0.0,27,27.102673
0.0,42,27.134227
0.0,18,27.149024
0.0,43,27.186452
0.0,46,27.223775
0.0,11,27.235808
0.0,90,27.30988
0.0,11,27.331152
0.0,20,27.347959
0.0,28,27.373262
0.0,11,27.387668
0.0,8,27.391813
0.0,34,27.430978
0.0,31,27.455679
0.0,47,27.509663
0.0,57,27.567222
0.0,13,27.572664
0.0,62,27.630695
0.0,43,27.66666
0.0,13,27.679447
0.0,31,27.707944
0.0,18,27.723033
0.0,19,27.730561
0.0,24,27.755334
0.0,24,27.772269
0.0,59,27.82327
0.0,9,27.827054
0.0,21,27.848091
