#{"t_start": 1544870031.336595, "env_id": "FrozenLake8x8-v0"}
r,l,t
0.0,25,177.182871
0.0,32,177.272053
0.0,19,177.318077
0.0,7,177.334776
0.0,31,177.413387
0.0,14,177.4554
0.0,21,177.53487
0.0,68,177.732166
0.0,67,177.91664
0.0,7,177.938087
0.0,39,178.058216
0.0,26,178.132285
0.0,22,178.188611
0.0,94,178.438797
0.0,40,178.547901
0.0,45,178.67391
0.0,47,178.802984
0.0,16,178.854132
0.0,20,178.911675
0.0,23,178.969358
0.0,32,179.060749
0.0,18,179.107745
0.0,32,179.21532
0.0,45,179.337837
0.0,48,179.464289
0.0,15,179.508391
0.0,26,179.577666
1.0,105,179.871059
0.0,108,180.161952
1.0,39,180.265686
0.0,66,180.443985
0.0,40,180.553503
1.0,74,180.766684
0.0,44,180.885424
0.0,77,181.098883
0.0,75,181.302161
0.0,39,181.411897
0.0,30,181.493531
0.0,10,181.519901
0.0,58,181.676256
0.0,55,181.8217
0.0,33,181.913047
0.0,68,182.103799
0.0,9,182.133376
0.0,19,182.185867
1.0,63,182.358439
0.0,54,182.503696
0.0,22,182.562101
0.0,83,182.78584
0.0,49,182.917406
0.0,13,182.95245
1.0,33,183.039591
0.0,83,183.259887
0.0,21,183.316369
0.0,55,183.464293
0.0,106,183.753274
0.0,29,183.832952
1.0,31,183.92491
1.0,33,184.028657
0.0,27,184.107156
0.0,11,184.137479
0.0,25,184.202644
0.0,54,184.348958
0.0,16,184.396471
0.0,22,184.453996
1.0,73,184.664766
0.0,56,184.825112
0.0,23,184.892261
0.0,9,184.919107
1.0,66,185.113115
0.0,63,185.2905
0.0,200,185.849479
0.0,42,185.959013
0.0,77,186.171331
1.0,45,186.2997
0.0,32,186.384454
1.0,134,186.755107
0.0,53,186.897673
0.0,18,186.946328
0.0,30,187.029588
1.0,100,187.305332
0.0,26,187.375135
0.0,8,187.395245
0.0,18,187.45228
0.0,60,187.615297
1.0,126,187.968834
1.0,49,188.122102
1.0,39,188.22725
0.0,141,188.611311
1.0,68,188.79975
0.0,195,189.344761
0.0,16,189.386083
0.0,24,189.456726
0.0,80,189.691107
0.0,136,190.067858
1.0,63,190.237102
1.0,126,190.575876
1.0,34,190.666901
0.0,7,190.694545
0.0,5,190.709106
0.0,55,190.865359
0.0,101,191.140724
0.0,104,191.425318
1.0,133,191.809423
0.0,71,192.012902
0.0,70,192.20926
0.0,26,192.280416
1.0,62,192.4412
0.0,39,192.544491
0.0,31,192.62908
0.0,118,192.958461
0.0,55,193.106344
0.0,57,193.259986
1.0,48,193.392627
0.0,17,193.44378
1.0,63,193.609642
1.0,97,193.866034
0.0,77,194.070899
0.0,74,194.263657
0.0,182,194.75685
0.0,17,194.80812
0.0,75,195.00362
0.0,12,195.031657
0.0,24,195.095084
1.0,174,195.568385
0.0,57,195.742227
0.0,46,195.868522
0.0,7,195.888032
0.0,16,195.935006
0.0,25,196.004866
0.0,132,196.351487
0.0,67,196.52996
0.0,23,196.59269
0.0,10,196.618576
0.0,68,196.805365
0.0,26,196.881033
0.0,63,197.056379
0.0,29,197.134511
0.0,48,197.259927
0.0,41,197.368267
1.0,40,197.474243
0.0,7,197.492707
0.0,114,197.815031
0.0,45,197.938058
0.0,62,198.112375
0.0,27,198.188737
0.0,23,198.250057
0.0,13,198.284767
0.0,35,198.389252
1.0,52,198.540761
0.0,13,198.57434
0.0,71,198.775798
0.0,34,198.873549
0.0,22,198.934793
0.0,92,199.18051
0.0,18,199.227217
1.0,42,199.344639
0.0,41,199.452552
0.0,14,199.488861
1.0,85,199.729858
1.0,27,199.803698
0.0,94,200.06468
0.0,47,200.190124
0.0,29,200.266137
0.0,40,200.371592
0.0,27,200.443644
1.0,108,200.739765
0.0,28,200.818739
0.0,22,200.878007
0.0,45,201.002556
1.0,48,201.141603
0.0,120,201.476086
0.0,20,201.541394
1.0,47,201.663878
0.0,75,201.865744
0.0,46,201.999716
1.0,22,202.061035
0.0,11,202.094079
0.0,16,202.137403
0.0,102,202.414005
0.0,9,202.43796
1.0,47,202.564193
0.0,22,202.622784
0.0,21,202.682372
0.0,13,202.717243
0.0,11,202.745504
1.0,78,202.958439
1.0,100,203.229254
1.0,45,203.354081
0.0,50,203.497825
0.0,120,203.825606
0.0,57,203.986253
0.0,41,204.101216
