#{"t_start": 1544904786.4205003, "env_id": "FrozenLake8x8-v0"}
r,l,t
0.0,10,26.056757
0.0,22,26.070711
0.0,35,26.093505
0.0,15,26.103119
0.0,24,26.117868
0.0,15,26.127229
0.0,18,26.13842
0.0,29,26.156714
0.0,67,26.199356
0.0,28,26.221961
0.0,6,26.22629
0.0,31,26.248749
0.0,45,26.289123
0.0,26,26.319216
0.0,26,26.339718
0.0,51,26.373584
0.0,40,26.407787
0.0,9,26.421092
0.0,81,26.478397
0.0,14,26.487258
0.0,46,26.517046
0.0,8,26.52248
0.0,34,26.542409
0.0,20,26.554478
0.0,80,26.603211
0.0,15,26.612622
0.0,13,26.622244
0.0,45,26.656063
0.0,28,26.673872
0.0,24,26.687831
0.0,18,26.700247
0.0,51,26.733089
0.0,12,26.742089
0.0,12,26.75027
0.0,11,26.757093
0.0,20,26.771013
0.0,31,26.790766
0.0,14,26.79964
0.0,55,26.838872
0.0,48,26.870466
0.0,36,26.89281
0.0,29,26.912221
0.0,33,26.932343
0.0,114,27.003673
0.0,40,27.029004
0.0,26,27.046592
0.0,41,27.075112
0.0,55,27.109726
0.0,47,27.138673
0.0,25,27.155462
0.0,10,27.161944
0.0,15,27.171316
0.0,78,27.219613
0.0,21,27.232267
0.0,29,27.251093
0.0,60,27.28856
0.0,73,27.333059
0.0,11,27.339774
0.0,8,27.346426
0.0,55,27.382235
0.0,19,27.394105
0.0,15,27.403266
0.0,36,27.42967
0.0,8,27.43537
0.0,21,27.450402
0.0,13,27.458034
0.0,28,27.476489
0.0,10,27.482869
0.0,14,27.491514
0.0,23,27.505084
0.0,34,27.526125
0.0,58,27.566927
0.0,58,27.604699
0.0,9,27.610774
0.0,32,27.631518
0.0,31,27.650546
0.0,14,27.659661
0.0,10,27.668138
0.0,53,27.701816
0.0,47,27.732533
0.0,83,27.787726
0.0,47,27.81705
0.0,17,27.82769
0.0,21,27.840248
0.0,21,27.853455
0.0,19,27.866397
0.0,19,27.882154
0.0,13,27.893074
0.0,11,27.902106
0.0,12,27.909354
0.0,28,27.927283
0.0,24,27.942266
0.0,39,27.965688
0.0,61,28.016477
0.0,35,28.039178
0.0,38,28.062245
0.0,76,28.111556
0.0,24,28.12657
0.0,20,28.138973
0.0,33,28.160724
0.0,13,28.168479
0.0,8,28.174023
0.0,14,28.183127
0.0,42,28.216025
0.0,66,28.259516
0.0,8,28.265457
0.0,30,28.284361
0.0,64,28.329694
0.0,27,28.345654
0.0,42,28.372824
0.0,67,28.424362
0.0,50,28.458066
0.0,49,28.489471
0.0,76,28.538497
0.0,23,28.553137
0.0,57,28.588812
0.0,38,28.614511
0.0,29,28.633185
0.0,18,28.644758
0.0,32,28.664107
0.0,12,28.672204
0.0,30,28.691378
0.0,18,28.702699
0.0,10,28.710804
0.0,24,28.728462
0.0,13,28.736961
0.0,33,28.756727
0.0,9,28.762633
0.0,50,28.794925
0.0,20,28.807391
0.0,59,28.844608
0.0,58,28.881295
0.0,10,28.88757
0.0,15,28.897095
0.0,13,28.904488
0.0,85,28.958814
0.0,102,29.024252
0.0,8,29.028861
0.0,13,29.037304
0.0,18,29.047846
0.0,24,29.063043
0.0,23,29.078264
0.0,73,29.122947
0.0,15,29.132589
0.0,23,29.148161
0.0,19,29.160103
0.0,33,29.179854
0.0,20,29.192012
0.0,26,29.209256
0.0,37,29.232728
0.0,5,29.235874
0.0,16,29.24574
0.0,86,29.299407
0.0,20,29.312116
0.0,13,29.320735
0.0,7,29.324817
0.0,46,29.355318
0.0,39,29.37945
0.0,27,29.396929
0.0,31,29.41597
0.0,27,29.432736
0.0,14,29.44215
0.0,9,29.448215
0.0,17,29.460418
0.0,18,29.474437
0.0,30,29.49805
0.0,93,29.580855
0.0,37,29.602925
0.0,22,29.61607
0.0,16,29.626768
0.0,13,29.634207
0.0,17,29.646993
0.0,37,29.674085
0.0,15,29.683465
0.0,10,29.689649
0.0,24,29.705344
0.0,11,29.712314
0.0,38,29.736407
0.0,47,29.769693
0.0,58,29.805889
0.0,30,29.824742
0.0,5,29.828645
0.0,12,29.835665
0.0,22,29.849817
0.0,18,29.863542
0.0,46,29.892
0.0,46,29.920063
0.0,52,29.952824
0.0,29,29.976097
0.0,14,29.987399
0.0,10,29.993886
0.0,23,30.008632
0.0,14,30.017399
0.0,11,30.023874
0.0,43,30.051781
0.0,43,30.081999
0.0,63,30.122011
0.0,135,30.208992
0.0,8,30.213591
0.0,14,30.222512
0.0,56,30.257288
0.0,68,30.306548
0.0,10,30.314894
0.0,81,30.393882
0.0,21,30.409975
0.0,31,30.440393
0.0,37,30.463674
0.0,33,30.488126
0.0,33,30.507576
0.0,12,30.515504
0.0,59,30.551172
0.0,60,30.588842
0.0,75,30.637083
0.0,33,30.657749
0.0,34,30.679602
0.0,70,30.72701
0.0,7,30.730989
0.0,17,30.742151
0.0,41,30.767668
0.0,72,30.81608
0.0,19,30.832505
0.0,28,30.850979
0.0,34,30.871219
0.0,9,30.877328
0.0,31,30.896212
0.0,18,30.911199
0.0,34,30.932558
0.0,9,30.938442
0.0,11,30.945149
0.0,80,31.013645
0.0,36,31.044409
0.0,44,31.079496
0.0,22,31.092621
0.0,27,31.111165
0.0,59,31.147011
0.0,29,31.165157
0.0,22,31.179851
0.0,30,31.1982
0.0,14,31.206032
0.0,44,31.234768
0.0,41,31.259654
0.0,26,31.276748
0.0,59,31.313641
0.0,39,31.340591
0.0,31,31.359301
0.0,53,31.396341
0.0,10,31.402408
0.0,94,31.468734
0.0,111,31.544094
0.0,18,31.555476
0.0,53,31.587543
0.0,10,31.59359
0.0,52,31.626952
0.0,39,31.657389
0.0,13,31.666242
0.0,16,31.676174
0.0,34,31.697366
0.0,24,31.712939
0.0,28,31.730069
0.0,7,31.735637
0.0,59,31.773065
0.0,55,31.808335
0.0,8,31.813372
0.0,53,31.856607
0.0,11,31.864169
0.0,97,31.930602
0.0,12,31.940881
0.0,31,31.968216
0.0,10,31.975506
0.0,38,32.009769
0.0,23,32.023905
0.0,45,32.052028
0.0,36,32.07573
0.0,28,32.094421
0.0,69,32.137592
0.0,39,32.164098
0.0,7,32.168158
0.0,77,32.217743
0.0,16,32.228451
0.0,25,32.243818
0.0,28,32.261432
0.0,7,32.267124
0.0,37,32.289532
0.0,27,32.305604
0.0,22,32.320345
0.0,31,32.339451
0.0,7,32.343516
0.0,32,32.365843
0.0,30,32.384333
0.0,11,32.391128
0.0,52,32.422301
0.0,22,32.436247
0.0,38,32.458661
0.0,30,32.482471
0.0,30,32.502816
0.0,38,32.526259
0.0,20,32.539254
0.0,20,32.551834
0.0,28,32.570243
0.0,64,32.610732
0.0,34,32.631576
0.0,11,32.638237
0.0,56,32.673433
0.0,27,32.69219
0.0,159,32.795295
0.0,23,32.81077
0.0,17,32.822517
0.0,26,32.838354
0.0,27,32.855123
0.0,23,32.869988
0.0,23,32.886714
0.0,37,32.91266
0.0,47,32.941093
0.0,54,32.974169
0.0,14,32.98723
0.0,16,32.997216
0.0,29,33.015306
0.0,17,33.025218
0.0,18,33.037461
0.0,5,33.040658
0.0,5,33.043789
0.0,168,33.150191
0.0,25,33.165998
0.0,9,33.170794
0.0,30,33.189646
